experiment,prompt_tokens,observed_answer_position,answer_text,generated_text,generated_answer_text,token_exact_match,normalized_text_exact_match,exact_match,sequence_logprob,mean_token_logprob,first_token_entropy,mean_relevant_attention,mean_sink_over_relevant,example_id,filler_type,position_ratio,total_tokens,mean_layer_cosine,late_layer_cosine
position_sweep,4096,0.89990234375,IVORY-LANTERN-10019,"The security answer provided in the text is ""IVORY-L","The security answer provided in the text is ""IVORY-L",False,False,False,-9.421875,-0.85693359375,1.232421875,0.05180231545404041,645214.1771243983,example_0002,natural,0.9,4096,0.9769352078437805,0.9656250476837158
position_sweep,4096,0.89990234375,SCARLET-BREEZE-10020,"The security answer provided in the given text is ""SCAR","The security answer provided in the given text is ""SCAR",False,False,False,-11.3359375,-0.9443359375,1.1767578125,,,example_0003,natural,0.9,4096,0.9874981045722961,0.9815447330474854
position_sweep,4096,0.89990234375,SABLE-HARBOR-10021,The security answer provided in the text is SABLE-HARB,The security answer provided in the text is SABLE-HARB,False,False,False,-15.484375,-1.4072265625,1.0341796875,,,example_0004,natural,0.9,4096,0.991377592086792,0.9914725422859192
position_sweep,4096,0.89990234375,SILVER-MEADOW-10022,"The security answer provided in the text is ""SILVER","The security answer provided in the text is ""SILVER",False,False,False,-15.65625,-1.3046875,1.5859375,,,example_0005,natural,0.9,4096,0.9895586967468262,0.9888271689414978
position_sweep,4096,0.89990234375,GOLDEN-LANTERN-10023,The security answer is GOLDEN-LANTERN-10,The security answer is GOLDEN-LANTERN-10,False,False,False,-14.6015625,-1.216796875,1.849609375,,,example_0006,natural,0.9,4096,0.9920483231544495,0.9924404621124268
position_sweep,4096,0.89990234375,TEAL-BREEZE-10024,"The security answer provided in the given text is ""TEAL","The security answer provided in the given text is ""TEAL",False,False,False,-8.7265625,-0.79296875,1.1708984375,,,example_0007,natural,0.9,4096,0.988308846950531,0.9875046610832214
position_sweep,2048,0.10009765625,AMBER-HARBOR-10017,"Amber-Harbor-10017

Explanation",Amber-Harbor-10017,False,True,True,-9.421875,-0.85693359375,1.0146484375,0.0440037000744709,218005.7710261046,example_0000,boilerplate,0.1,2048,,
position_sweep,2048,0.10009765625,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-8.4296875,-0.70263671875,1.0859375,0.04263638472881314,62269.46825387635,example_0001,boilerplate,0.1,2048,,
position_sweep,2048,0.10009765625,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-6.12890625,-0.55712890625,2.005859375,0.04949950935381607,339544.393108624,example_0002,boilerplate,0.1,2048,,
position_sweep,2048,0.10009765625,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.046875,-0.8369140625,2.46875,,,example_0003,boilerplate,0.1,2048,,
position_sweep,2048,0.10009765625,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.7109375,-1.3369140625,0.392822265625,,,example_0004,boilerplate,0.1,2048,,
position_sweep,2048,0.10009765625,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-15.328125,-1.27734375,1.4140625,,,example_0005,boilerplate,0.1,2048,,
position_sweep,2048,0.10009765625,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-13.34375,-1.1123046875,1.310546875,,,example_0006,boilerplate,0.1,2048,,
position_sweep,2048,0.10009765625,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-6.87890625,-0.62548828125,0.79345703125,,,example_0007,boilerplate,0.1,2048,,
position_sweep,4096,0.10009765625,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.3046875,-0.93701171875,0.66552734375,0.04998466546734421,608380.1247630763,example_0000,boilerplate,0.1,4096,0.9871960282325745,0.9799914956092834
position_sweep,4096,0.10009765625,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-8.9140625,-0.74267578125,0.94873046875,0.05238112341339894,741332.2922729745,example_0001,boilerplate,0.1,4096,0.9841976165771484,0.978717565536499
position_sweep,4096,0.10009765625,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-6.40234375,-0.58203125,1.69921875,0.048694866673884195,508487.08636679937,example_0002,boilerplate,0.1,4096,0.9884770512580872,0.9861826300621033
position_sweep,4096,0.10009765625,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.46875,-0.87255859375,1.791015625,,,example_0003,boilerplate,0.1,4096,0.9853865504264832,0.9774398803710938
position_sweep,4096,0.10009765625,SABLE-HARBOR-10021,SILENT-SURPRISE-3001,SILENT-SURPRISE-3001,False,False,False,-14.2109375,-1.2919921875,0.69775390625,,,example_0004,boilerplate,0.1,4096,0.981683075428009,0.9702075123786926
position_sweep,4096,0.10009765625,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-15.9609375,-1.330078125,1.7744140625,,,example_0005,boilerplate,0.1,4096,0.9895861744880676,0.9893608689308167
position_sweep,4096,0.10009765625,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-12.359375,-1.0302734375,2.041015625,,,example_0006,boilerplate,0.1,4096,0.9804080128669739,0.968081533908844
position_sweep,4096,0.10009765625,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.265625,-0.66064453125,1.134765625,,,example_0007,boilerplate,0.1,4096,0.9900691509246826,0.9900082945823669
position_sweep,2048,0.2998046875,AMBER-HARBOR-10017,"Amber-Harbor-10017
Explanation",Amber-Harbor-10017,False,True,True,-10.1796875,-0.92529296875,1.044921875,0.04566582287162748,73026.71941705325,example_0000,boilerplate,0.3,2048,,
position_sweep,2048,0.2998046875,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-8.8359375,-0.73583984375,1.251953125,0.05435343078130025,318298.45282626426,example_0001,boilerplate,0.3,2048,,
position_sweep,2048,0.2998046875,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-6.60546875,-0.6005859375,2.220703125,0.058366370433241097,57322.40152752211,example_0002,boilerplate,0.3,2048,,
position_sweep,2048,0.2998046875,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.34375,-0.8623046875,1.9482421875,,,example_0003,boilerplate,0.3,2048,,
position_sweep,2048,0.2998046875,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-15.1015625,-1.373046875,0.450439453125,,,example_0004,boilerplate,0.3,2048,,
position_sweep,2048,0.2998046875,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-14.953125,-1.24609375,1.6259765625,,,example_0005,boilerplate,0.3,2048,,
position_sweep,2048,0.2998046875,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-14.21875,-1.1845703125,1.44921875,,,example_0006,boilerplate,0.3,2048,,
position_sweep,2048,0.2998046875,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.38671875,-0.67138671875,0.9375,,,example_0007,boilerplate,0.3,2048,,
position_sweep,4096,0.300048828125,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-9.609375,-0.873046875,1.0478515625,0.04819143018290558,375916.0921026324,example_0000,boilerplate,0.3,4096,0.9811061024665833,0.9845073819160461
position_sweep,4096,0.300048828125,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.65625,-0.8046875,1.6357421875,0.04531262543526643,330732.17485524825,example_0001,boilerplate,0.3,4096,0.9826125502586365,0.9770978093147278
position_sweep,4096,0.300048828125,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.2890625,-0.66259765625,2.892578125,0.0421459693606031,734847.535139002,example_0002,boilerplate,0.3,4096,0.9821717143058777,0.9704315066337585
position_sweep,4096,0.300048828125,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.9296875,-0.91064453125,2.4375,,,example_0003,boilerplate,0.3,4096,0.9851800799369812,0.9845455288887024
position_sweep,4096,0.300048828125,SABLE-HARBOR-10021,SILENT-SURPRISE-3001,SILENT-SURPRISE-3001,False,False,False,-14.7578125,-1.341796875,0.465087890625,,,example_0004,boilerplate,0.3,4096,0.9845173954963684,0.9780468940734863
position_sweep,4096,0.300048828125,SILVER-MEADOW-10022,The security answer is SILVER-MEADOW-10,The security answer is SILVER-MEADOW-10,False,False,False,-15.375,-1.28125,2.0390625,,,example_0005,boilerplate,0.3,4096,0.9861443638801575,0.9810555577278137
position_sweep,4096,0.300048828125,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-13.8203125,-1.1513671875,2.13671875,,,example_0006,boilerplate,0.3,4096,0.9819117188453674,0.9755545258522034
position_sweep,4096,0.300048828125,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.27734375,-0.66162109375,1.498046875,,,example_0007,boilerplate,0.3,4096,0.9860081076622009,0.9841907620429993
